cities,zip_codes,regions,code_insee,appartement-loyer-m2,appartement12-loyer-m2,appartement3-loyer-m2,maison-loyer-m2
Cernay-en-Dormois,51800.0,Grand Est,51015,6.96156085062336,9.23467026147072,6.26205931685786,5.53242643251973
Cernay-lès-Reims,51420.0,Grand Est,51052,7.80179135350471,11.3661594562709,8.35445493756338,8.17455053670679
Cernon,51240.0,Grand Est,51001,7.92659336339227,9.35537423038193,6.90883777015173,7.06477583847091
Chaintrix-Bierges,51130.0,Grand Est,51049,9.10806275993779,10.2184617981616,7.24158026089527,7.98905048816851
Châlons-en-Champagne,51000.0,Grand Est,51108,10.3329344158184,11.6651846431576,7.86393781464247,8.80345822704905
Châlons-sur-Vesle,51140.0,Grand Est,51077,10.2666418416739,12.5379046885608,8.07217269885239,8.08479226311576
Chaltrait,51130.0,Grand Est,51049,9.10806275993779,10.2184617981616,7.24158026089527,7.98905048816851
Chambrecy,51170.0,Grand Est,51013,9.39573284032175,11.4732729111633,8.58735108075574,8.02360243402776
Chamery,51500.0,Grand Est,51112,11.1342980951641,14.5208538505845,8.35445493756338,10.3228800869345
Champaubert,51270.0,Grand Est,51033,8.85475907336912,9.85398427865536,6.81085162371939,7.25460184655148
Champfleury,51500.0,Grand Est,51112,11.1342980951641,14.5208538505845,8.35445493756338,10.3228800869345
Champguyon,51310.0,Grand Est,51071,10.7580993768278,13.3758570583311,8.09729561793141,7.18878902199597
Champigneul-Champagne,51150.0,Grand Est,51003,9.39522229491055,10.2184617981616,9.00068077761109,8.68968689731701
Champigny,51370.0,Grand Est,51118,11.1342980951641,14.5208538505845,9.49201734586607,9.84933586391743
Champillon,51160.0,Grand Est,51028,9.10806275993779,10.2184617981616,9.00068077761109,8.17455053670679
Champlat-et-Boujacourt,51480.0,Grand Est,51048,8.85475907336912,12.5379046885608,7.97297048962313,7.92601953898569
Champvoisy,51700.0,Grand Est,51012,8.85475907336912,10.817291698197,7.4580921810376,8.02360243402776
